Threads,Schedule,ChunkSize,Time (s),TotalTime
16,guided,512,0.033471,24.514729
16,guided,512,0.016107,24.739245
16,guided,1024,0.014758,44.864163
16,guided,1024,0.032694,24.823114
16,guided,1024,0.028085,24.557516
16,guided,1024,0.028572,24.652410
16,guided,1024,0.018362,25.396705
16,guided,2048,0.019316,25.683108
16,guided,2048,0.017868,24.461539
16,guided,2048,0.029620,24.828084
16,guided,2048,0.031188,24.848175
16,guided,2048,0.031216,24.580599
16,guided,4096,0.029267,24.517365
16,guided,4096,0.028913,24.714596
16,guided,4096,0.028524,35.997586
16,guided,4096,0.015425,29.748736
16,guided,4096,0.014756,34.387103
16,dynamic,16,0.020167,34.320485
16,dynamic,16,0.014723,29.729071
16,dynamic,16,0.018287,29.622361
16,dynamic,16,0.032646,29.610801
16,dynamic,16,0.032360,29.631954
16,dynamic,32,0.030947,28.013353
16,dynamic,32,0.029667,28.125693
16,dynamic,32,0.031211,27.987382
16,dynamic,32,0.032432,27.933479
16,dynamic,32,0.028837,27.950637
16,dynamic,64,0.029617,26.728814
16,dynamic,64,0.031950,26.700775
16,dynamic,64,0.029106,26.827311
16,dynamic,64,0.028456,26.935937
16,dynamic,64,0.028529,27.095602
16,dynamic,128,0.032170,26.345182
16,dynamic,128,0.014742,26.166368
16,dynamic,128,0.015001,26.222450
16,dynamic,128,0.017253,26.486039
16,dynamic,128,0.031253,38.630161
16,dynamic,256,0.029548,32.743644
16,dynamic,256,0.028648,26.305088
16,dynamic,256,0.029714,26.133058
16,dynamic,256,0.031292,25.997890
16,dynamic,256,0.028477,26.141873
16,dynamic,512,0.028890,26.308180
16,dynamic,512,0.028969,26.137900
16,dynamic,512,0.032028,25.951760
16,dynamic,512,0.030400,26.116305
16,dynamic,512,0.015127,26.006723
16,dynamic,1024,0.031182,25.910785
16,dynamic,1024,0.028595,25.865755
16,dynamic,1024,0.029642,26.096144
16,dynamic,1024,0.017330,26.044419
16,dynamic,1024,0.028394,25.970202
16,dynamic,2048,0.033275,25.836144
16,dynamic,2048,0.030903,26.142925
16,dynamic,2048,0.018525,26.017933
16,dynamic,2048,0.028417,25.915498
16,dynamic,2048,0.014517,25.925363
16,dynamic,4096,0.018332,26.120582
16,dynamic,4096,0.028535,25.924694
16,dynamic,4096,0.028565,25.980011
16,dynamic,4096,0.028786,26.053570
16,dynamic,4096,0.030735,26.014374
