Threads,Schedule,ChunkSize,Time (s),TotalTime
16,guided,4096,3.179068,24.714596
16,guided,4096,3.187455,35.997586
16,guided,4096,6.211774,29.748736
16,guided,4096,3.171982,34.387103
16,dynamic,16,5.072561,34.320485
16,dynamic,16,3.208749,29.729071
16,dynamic,16,3.178808,29.622361
16,dynamic,16,3.189643,29.610801
16,dynamic,16,3.189093,29.631954
16,dynamic,32,3.173525,28.013353
16,dynamic,32,3.192292,28.125693
16,dynamic,32,3.211975,27.987382
16,dynamic,32,3.172161,27.933479
16,dynamic,32,3.146623,27.950637
16,dynamic,64,3.137182,26.728814
16,dynamic,64,3.155878,26.700775
16,dynamic,64,3.200285,26.827311
16,dynamic,64,3.147155,26.935937
16,dynamic,64,3.172756,27.095602
16,dynamic,128,3.180664,26.345182
16,dynamic,128,3.187402,26.166368
16,dynamic,128,3.167296,26.222450
16,dynamic,128,3.196801,26.486039
16,dynamic,128,3.167928,38.630161
16,dynamic,256,5.746746,32.743644
16,dynamic,256,3.180740,26.305088
16,dynamic,256,3.150509,26.133058
16,dynamic,256,3.185327,25.997890
16,dynamic,256,3.148297,26.141873
16,dynamic,512,3.200167,26.308180
16,dynamic,512,3.187473,26.137900
16,dynamic,512,3.188494,25.951760
16,dynamic,512,3.225627,26.116305
16,dynamic,512,3.189164,26.006723
16,dynamic,1024,3.189768,25.910785
16,dynamic,1024,3.182322,25.865755
16,dynamic,1024,3.199301,26.096144
16,dynamic,1024,3.205000,26.044419
16,dynamic,1024,3.196909,25.970202
16,dynamic,2048,3.192577,25.836144
16,dynamic,2048,3.191577,26.142925
16,dynamic,2048,3.253199,26.017933
16,dynamic,2048,3.213558,25.915498
16,dynamic,2048,3.190012,25.925363
16,dynamic,4096,3.198865,26.120582
16,dynamic,4096,3.205379,25.924694
16,dynamic,4096,3.205587,25.980011
16,dynamic,4096,3.201533,26.053570
16,dynamic,4096,3.195668,26.014374
